"paper_id","iso_a3"
"doi:10.1016/j.jaridenv.2011.04.034","ARG"
"doi:10.1016/j.plaphy.2017.09.016","POL"
"doi:10.1007/s13199-023-00944-6","USA"
"doi:10.1264/jsme2.me10163","IND"
"doi:10.3390/plants12061338","MEX"
"doi:10.1111/j.1365-3059.2006.01446.x","USA"
"doi:10.1021/acs.jafc.1c03249","CHN"
"doi:10.1016/j.funeco.2012.10.003","NOR"
"doi:10.1016/j.funeco.2017.09.004","PNG"
"doi:10.1016/j.funeco.2017.09.004","GIN"
"doi:10.1111/nph.16475","EST"
"doi:10.1111/nph.16475","CHE"
"doi:10.18845/tm.v37i9.7616","CRI"
"doi:10.1360/cjcp2006.19(5).423.5","CHN"
"doi:10.1016/j.cropro.2013.05.020","CHN"
"doi:10.1016/j.jep.2006.02.007","IND"
"doi:10.1002/cbdv.202000137","CHN"
"doi:10.1186/s12284-025-00822-3","CHN"
"doi:10.1111/jph.13044","IND"
"doi:10.1186/s40538-024-00570-4","CHN"
"doi:10.1007/s13313-021-00824-x","AUS"
"doi:10.1139/b04-030","CAN"
"doi:10.1007/s10482-025-02064-1","IRN"
"doi:10.1007/s13199-020-00677-w","IDN"
"doi:10.1590/1414-431x20132979","CHN"
"doi:10.1007/s12033-016-9962-x","JPN"
"doi:10.1016/j.funbio.2021.04.006","ZAF"
"doi:10.3389/fmicb.2020.574693","BRA"
"doi:10.1038/s41598-020-78934-7","ATA"
"doi:10.1007/s11557-019-01532-z","CHN"
"doi:10.1111/jph.12228","EGY"
"doi:10.1017/s0953756203007913","AUS"
"doi:10.11646/phytotaxa.674.1.2","THA"
"doi:10.1590/s0103-50532010000500012","BRA"
"doi:10.1890/05-1459","PAN"
"doi:10.1016/j.phytol.2015.10.006","CAN"
"doi:10.1080/00275514.2018.1548863","ECU"
"doi:10.1080/00275514.2018.1548863","SGP"
"doi:10.1080/00275514.2018.1548863","USA"
"doi:10.3852/mycologia.98.4.616","ESP"
"doi:10.1080/00275514.2018.1432221","CHN"
"doi:10.4141/cjps2012-111","CAN"
"doi:10.1016/j.funeco.2009.02.004","ATA"
"doi:10.1007/s11274-016-2142-0","TUN"
"doi:10.1080/15592324.2024.2439250","SAU"
"doi:10.1371/journal.pone.0066049","USA"
"doi:10.1007/s10457-023-00816-4","CRI"
"doi:10.1016/j.funeco.2019.05.006","USA"
"doi:10.21608/mb.2024.341385","EGY"
"doi:10.1186/s12934-023-02091-5","EGY"
"doi:10.1186/s12934-023-02069-3","TUR"
"doi:10.1007/s40011-023-01495-y","NGA"
"doi:10.26538/tjnpr/v7i12.18","IDN"
"doi:10.1007/s40011-023-01483-2","IND"
"doi:10.1007/s42360-023-00685-y","IND"
"doi:10.56093/ijas.v93i12.132533","AFG"
"doi:10.55779/nsb15411651","IND"
"doi:10.36953/ecj.16312514","IND"
"doi:10.14522/darwiniana.2023.112.1127","ARG"
"doi:10.5958/2395-146x.2023.00113.8","IND"
"doi:10.33263/briac136.530","IDN"
"doi:10.3390/grasses2040019","USA"
"doi:10.16742/j.zgcdxb.20220464","CHN"
"doi:10.1097/st9.0000000000000011","MNG"
"doi:10.1111/nph.19266","USA"
"doi:10.11646/phytotaxa.627.1.1","PRT"
"doi:10.20884/1.jm.2023.18.3.7824","IDN"
"doi:10.20884/1.jm.2023.18.3.7881","IDN"
"doi:10.3897/mycokeys.99.108384","CHN"
"doi:10.5943/ajom/6/2/8","PHL"
"doi:10.33584/jnzg.2023.85.3653","NZL"
"doi:10.1016/j.sajb.2023.08.071","NER"
"doi:10.7324/jabb.2023.107607","IND"
"doi:10.1128/mra.00627-23","FRA"
"doi:10.4489/kjm.20230024","KOR"
"doi:10.48048/tis.2023.5480","IDN"
"doi:10.19606/j.cnki.jmst.2023.05.011","CHN"
"doi:10.5994/jei.20.3.203","IDN"
"doi:10.55779/nsb15311644","IND"
"doi:10.11594/jtls.13.03.14","PHL"
"doi:10.11594/jtls.13.03.06","PHL"
"doi:10.1016/j.cropro.2023.106318","BRA"
"doi:10.21664/2238-8869.2023v12i3.p163-176","BRA"
"doi:10.26554/sti.2023.8.4.560-569","IDN"
"doi:10.1371/journal.pone.0289143","USA"
"doi:10.16333/j.1001-6880.2023.9.008","CHN"
"doi:10.35335/ijobas.v12i2.255","IDN"
"doi:10.56899/152.05.33","BRN"
"doi:10.53365/nrfhh/162876","SDN"
"doi:10.47836/mjmhs.19.s9.10","MYS"
"doi:10.7324/japs.2023.134154","IDN"
"doi:10.1007/s42535-022-00498-w","NER"
"doi:10.1007/s42360-023-00640-x","IRN"
"doi:10.7324/japs.2023.143365","IDN"
"doi:10.46488/nept.2023.v22i03.021","IND"
"doi:10.13225/j.cnki.jccs.2022.1179","CHN"
"doi:10.25268/bimc.invemar.2023.52.2.1237","COL"
"doi:10.31407/ijees13.304","NGA"
"doi:10.25135/rnp.397.2304.2752","CHN"
"doi:10.26538/tjnpr/v7i7.37","NGA"
"doi:10.7324/japs.2023.89282","IND"
"doi:10.48048/tis.2023.5089","IDN"
"doi:10.1007/s00284-023-03290-4","CHN"
"doi:10.25268/bimc.invemar.2023.52.2.1231","COL"
"doi:10.1093/jambio/lxad129","CHN"
"doi:10.1093/jambio/lxad129","EGY"
"doi:10.7324/japs.2023.101347","IDN"
"doi:10.11686/cyxb2022369","CHN"
"doi:10.25303/1806rjbt049057","IND"
"doi:10.25303/1806rjbt049057","NER"
"doi:10.1007/s12602-021-09844-x","IND"
"doi:10.22146/ijbiotech.71150","IDN"
"doi:10.25303/1806rjbt024028","NER"
"doi:10.7324/jabb.2023.117202","THA"
"doi:10.13346/j.mycosystema.220270","CHN"
"doi:10.1111/ppa.13711","CHN"
"doi:10.1007/s42360-023-00626-9","IND"
"doi:10.1016/j.jssas.2022.12.001","SAU"
"doi:10.4308/hjb.30.3.473-479","IDN"
"doi:10.26538/tjnpr/v7i4.13","IDN"
"doi:10.3114/fuse.2023.11.04","USA"
"doi:10.52711/0974-360x.2023.00301","YEM"
"doi:10.26538/tjnpr/v7i3.20","IDN"
"doi:10.26538/tjnpr/v7i3.20","NER"
"doi:10.13057/biodiv/d240449","IDN"
"doi:10.26554/sti.2023.8.2.170-177","IDN"
"doi:10.22146/jtbb.76897","IDN"
"doi:10.55003/cast.2023.06.23.006","IND"
"doi:10.3390/molecules28073208","ECU"
"doi:10.25258/ijpqa.14.2.01","IDN"
"doi:10.1002/cbdv.202201087","PER"
"doi:10.1002/cbdv.202201087","BRA"
"doi:10.7501/j.issn.0253-2670.2023.04.024","CHN"
"doi:10.1007/s42535-023-00582-9","IND"
"doi:10.1007/s40011-022-01412-9","IND"
"doi:10.20884/1.jm.2023.18.1.5931","IDN"
"doi:10.7606/j.issn.1000-7601.2023.02.23","CHN"
"doi:10.3390/ijerph20043689","CHN"
"doi:10.3329/bjp.v18i1.62914","IND"
"doi:10.1590/0100-5405/257357","BRA"
"doi:10.13057/biodiv/d241145","IDN"
"doi:10.3389/fmicb.2022.1059549","CHN"
"doi:10.13057/biodiv/d240453","IDN"
"doi:10.3389/fmicb.2022.1064055","IND"
"doi:10.1007/s10526-022-10161-7","THA"
"doi:10.12403/j.1001-1498.20220099","CHN"
"doi:10.13057/biodiv/d241254","IDN"
"doi:10.13057/biodiv/d241213","IDN"
"doi:10.33542/tjb2023-2-02","IND"
"doi:10.3897/bdj.11.e98878","TWN"
"doi:10.13057/biodiv/d240723","IDN"
"doi:10.4489/kjm.20230051","KOR"
"doi:10.13471/j.cnki.acta.snus.2022c007","CHN"
"doi:10.13057/biodiv/d240561","IDN"
"doi:10.4489/kjm.20230045","KOR"
"doi:10.2478/hppj-2023-0002","DZA"
"doi:10.55522/jmpas.v12i2.4925","IDN"
"doi:10.31351/vol32iss1pp160-166","IDN"
"doi:10.13422/j.cnki.syfjx.20221618","CHN"
"doi:10.5943/ajom/6/2/5","LKA"
"doi:10.3389/fmicb.2023.1254609","CHN"
"doi:10.17816/ecogen568501","BLR"
"doi:10.17816/ecogen568501","RUS"
"doi:10.13057/biodiv/d241007","IRQ"
"doi:10.1590/0100-5405/257388","NER"
"doi:10.1080/2314808x.2023.2284448","IND"
"doi:10.1080/21501203.2023.2175500","ARG"
"doi:10.22092/bot.j.iran.2023.362502.1359","IRN"
"doi:10.22092/bot.j.iran.2023.362502.1359","AZE"
"doi:10.1590/1519-6984.242070","BRA"
"doi:10.7324/japs.2023.95958","IND"
"doi:10.1080/21691401.2023.2215531","NER"
"doi:10.11598/btb.2023.30.1.1861","PHL"
"doi:10.13422/j.cnki.syfjx.20230214","CHN"
"doi:10.4489/kjm.20230043","KOR"
"doi:10.17221/133/2022-pps","EST"
"doi:10.5586/aa/175998","ITA"
"doi:10.5586/aa/175998","POL"
"doi:10.13343/j.cnki.wsxb.20220258","CHN"
"doi:10.3389/fmicb.2023.1095199","BRA"
"doi:10.3389/fmicb.2023.1266620","IND"
"doi:10.7324/japs.2023.130105","EGY"
"doi:10.3389/fmicb.2023.1161263","CHN"
"doi:10.13422/j.cnki.syfjx.20220748","CHN"
"doi:10.3389/fmicb.2023.1180368","CHN"
"doi:10.18697/ajfand.121.22470","GHA"
"doi:10.18697/ajfand.121.22470","GIN"
"doi:10.18697/ajfand.121.22470","NER"
"doi:10.3389/fmicb.2023.1184343","DEU"
"doi:10.3389/fmicb.2023.1184343","EGY"
"doi:10.3389/fmicb.2023.1184343","USA"
"doi:10.1590/2175-7860202374033","IND"
"doi:10.1590/0100-5405/264911","PRY"
"doi:10.3389/fmicb.2023.1243610","CHN"
"doi:10.3389/fmicb.2023.1190942","IND"
"doi:10.3969/j.issn.1006-8023.2023.02.001","CHN"
"doi:10.1615/intjmedmushrooms.2022046927","CHN"
"doi:10.59797/jfl.v36.i4.165","IND"
"doi:10.13199/j.cnki.cst.2023-1105","CHN"
"doi:10.35196/rfm.2023.3.263","MEX"
"doi:10.3389/fmicb.2023.1128853","CHN"
"doi:10.3389/fmicb.2023.1221633","ITA"
"doi:10.3389/frmbi.2023.1287336","CHN"
"doi:10.33584/jnzg.2023.85.3664","NZL"
"doi:10.12912/27197050/159629","UKR"
"doi:10.17581/bp.2023.12112","IND"
"doi:10.55779/nsb14411284","NGA"
"doi:10.13057/biodiv/d241057","IDN"
"doi:10.3389/fmicb.2023.1257164","CHN"
"doi:10.21931/rb/2023.08.01.12","ECU"
"doi:10.21931/rb/2023.08.01.12","VEN"
"doi:10.17221/200/2022-cjfs","CZE"
"doi:10.1080/00207233.2022.2160591","NER"
"doi:10.3389/fmicb.2023.1188986","CHN"
"doi:10.17816/ecogen568650","RUS"
"doi:10.1007/s42535-022-00374-7","IND"
"doi:10.35535/pfsyst-2022-0008","USA"
"doi:10.1038/s41598-022-16269-1","POL"
"doi:10.1038/s41598-022-16269-1","EGY"
"doi:10.1111/lam.13827","IND"
"doi:10.1038/s41467-022-35452-6","CHN"
"doi:10.1007/s42360-022-00522-8","IND"
"doi:10.5958/2249-524x.2022.00029.2","IND"
"doi:10.3390/plants11233405","DZA"
"doi:10.34044/j.anres.2022.56.6.19","THA"
"doi:10.7606/j.issn.1000-7601.2022.06.05","CHN"
"doi:10.1186/s12866-022-02517-x","CHN"
"doi:10.1186/s12866-022-02517-x","MLI"
"doi:10.1186/s12866-022-02695-8","IND"
"doi:10.12302/j.issn.1000-2006.202209067","CHN"
"doi:10.3389/fmicb.2022.997495","EGY"
"doi:10.13057/biodiv/d231012","IDN"
"doi:10.3390/f13101684","IRN"
"doi:10.22124/cjes.2022.5779","IRQ"
"doi:10.13471/j.cnki.acta.snus.2021e041","CHN"
"doi:10.1016/j.ijfoodmicro.2022.109861","ITA"
"doi:10.3389/fmicb.2022.994422","CHN"
"doi:10.4308/hjb.29.5.605-620","IDN"
"doi:10.13346/j.mycosystema.210476","CHN"
"doi:10.1016/j.sjbs.2022.103354","IDN"
"doi:10.23960/jsl.v10i3.550","IDN"
"doi:10.4489/kjm.20220018","KOR"
"doi:10.47280/revfacagron(luz).v39.n4.10","PER"
"doi:10.3389/fmicb.2022.900980","BRA"
"doi:10.13346/j.mycosystema.210369","CHN"
"doi:10.30495/ijpp.2021.1923991.1302","IRN"
"doi:10.1111/1365-2656.13743","UKR"
"doi:10.7324/jabb.2022.100417","IND"
"doi:10.7324/jabb.2022.100417","NER"
"doi:10.26554/sti.2022.7.3.303-312","IDN"
"doi:10.1007/s12010-022-03876-x","EGY"
"doi:10.11733/j.issn.1007-0435.2022.07.010","CHN"
"doi:10.11686/cyxb2021396","CHN"
"doi:10.3390/life12081182","SAU"
"doi:10.3390/life12081182","NER"
"doi:10.13346/j.mycosystema.210409","CHN"
"doi:10.7324/jabb.2022.100411","IND"
"doi:10.31893/multiscience.2022015","TZA"
"doi:10.5455/jabet.2022.d119","IND"
"doi:10.21082/ijas.v23n1.2022.p7-14","IDN"
"doi:10.23960/jsl.v10i2.547","IDN"
"doi:10.23960/jsl.v10i2.547","NER"
"doi:10.11707/j.1001-7488.20220512","CHN"
"doi:10.1371/journal.pone.0268175","CHN"
"doi:10.30919/esfaf707","IND"
"doi:10.1007/s42360-022-00465-0","IND"
"doi:10.3724/sp.j.1249.2022.03245","CHN"
"doi:10.1016/j.envres.2022.112721","NER"
"doi:10.22092/ijmapr.2022.357580.3128","IRN"
"doi:10.1016/j.phytochem.2022.113124","CMR"
"doi:10.1094/pdis-07-21-1459-re","ZAF"
"doi:10.3844/ojbsci.2022.149.156","IDN"
"doi:10.26554/sti.2022.7.2.149-157","IDN"
"doi:10.13671/j.hjkxxb.2021.0326","CHN"
"doi:10.5530/ijper.56.2.71","SAU"
"doi:10.26554/sti.2022.7.2.220-227","IDN"
"doi:10.26538/tjnpr/v6i4.18","NER"
"doi:10.19540/j.cnki.cjcmm.20220207.201","CHN"
"doi:10.7324/jabb.2022.100307","IND"
"doi:10.3389/fmicb.2022.765051","ZAF"
"doi:10.11869/j.issn.100-8551.2022.02.0466","CHN"
"doi:10.17707/agricultforest.68.1.17","IRN"
"doi:10.15835/nsb14111050","DZA"
"doi:10.15407/microbiolj84.02.057","UKR"
"doi:10.13346/j.mycosystema.210251","CHN"
"doi:10.5530/pj.2022.14.42","IDN"
"doi:10.22092/ijmapr.2022.355999.3065","IRN"
"doi:10.13346/j.mycosystema.210368","CHN"
"doi:10.19540/j.cnki.cjcmm.20211102.203","CHN"
"doi:10.111/j.0204-8809","UZB"
"doi:10.11598/btb.2022.29.1.1568","IDN"
"doi:10.1590/1519-6984.261331","CHN"
"doi:10.5943/cream/12/1/1","IND"
"doi:10.5943/cream/12/1/1","CHN"
"doi:10.5943/cream/12/1/1","BRA"
"doi:10.13057/biodiv/d230946","IDN"
"doi:10.13057/biodiv/d230946","THA"
"doi:10.13057/biodiv/d230946","MYS"
"doi:10.13057/biodiv/d230156","IDN"
"doi:10.21931/rb/2022.07.03.13","HND"
"doi:10.1155/2022/9529665","BGD"
"doi:10.4489/kjm.20220039","KOR"
"doi:10.14456/ea.2022.3","PHL"
"doi:10.14456/ea.2022.3","NER"
"doi:10.33084/bjop.v5i3.3692","IDN"
"doi:10.1590/0037-8682-0018-2022","BRA"
"doi:10.13057/biodiv/d230841","IDN"
"doi:10.13057/biodiv/d230625","IDN"
"doi:10.13005/bpj/2394","SAU"
"doi:10.4489/kjm.20220033","KOR"
"doi:10.13057/biodiv/d231156","IDN"
"doi:10.13057/biodiv/d231156","NER"
"doi:10.36783/18069657rbcs20210081","BRA"
"doi:10.13057/biodiv/d231264","IDN"
"doi:10.4274/tjps.galenos.2021.05873","UZB"
"doi:10.48130/sif-2022-0009","LKA"
"doi:10.48130/sif-2022-0009","NER"
"doi:10.11829/j.issn.1001-0629.2021-0297","CHN"
"doi:10.5943/cream/12/1/12","LKA"
"doi:10.31910/rudca.v25.n1.2022.2098","COL"
"doi:10.13422/j.cnki.syfjx.20221318","CHN"
"doi:10.14720/aas.2022.118.3.2419","SVN"
"doi:10.1127/nova_hedwigia/2022/0713","CHN"
"doi:10.13057/biodiv/d231201","IDN"
"doi:10.17308/sorpchrom.2022.22/9226","RUS"
"doi:10.16420/j.issn.0513-353x.2021-0438","CHN"
"doi:10.17816/ecogen106312","RUS"
"doi:10.13422/j.cnki.syfjx.20211516","CHN"
"doi:10.1080/17550874.2022.2145579","ATA"
"doi:10.21475/ajcs.22.16.01.p3400","SAU"
"doi:10.2174/18743315-v16-e2208180","UKR"
"doi:10.31857/s0026364822050087","RUS"
"doi:10.30843/nzpp.2022.75.11756","NZL"
"doi:10.1080/00480169.2021.2011795","NZL"
"doi:10.33585/cmy.74201","CZE"
"doi:10.5943/ajom/5/2/7","ITA"
"doi:10.14214/sf.22008","FIN"
"doi:10.13225/j.cnki.jccs.yg21.2047","CHN"
"doi:10.17957/ijab/15.1978","ETH"
"doi:10.17957/ijab/15.1978","TZA"
"doi:10.17957/ijab/15.1978","KEN"
"doi:10.17957/ijab/15.1978","UGA"
"doi:10.17957/ijab/15.1978","BDI"
"doi:10.17957/ijab/15.1978","COG"
"doi:10.1186/s13568-021-01219-3","IND"
"doi:10.21082/ijas.v22n2.2021.p58-65","IDN"
"doi:10.21082/ijas.v22n2.2021.p58-65","MYS"
"doi:10.48162/rev.39.044","ARG"
"doi:10.48162/rev.39.044","BRA"
"doi:10.1007/s42535-021-00258-2","IND"
"doi:10.1038/s41598-021-01532-8","CHN"
"doi:10.4489/kjm.20210048","KOR"
"doi:10.35535/pfsyst-2021-0018","USA"
"doi:10.13292/j.1000-4890.202112.011","CHN"
"doi:10.3724/sp.j.1006.2021.04257","CHN"
"doi:10.1007/s00253-021-11666-4","CHN"
"doi:10.1186/s13020-021-00533-z","CHN"
"doi:10.5846/stxb202007071760","CHN"
"doi:10.1186/s12934-021-01587-2","CHN"
"doi:10.7324/jabb.2021.96021","IND"
"doi:10.1016/j.scitotenv.2021.148502","CHN"
"doi:10.52711/0974-360x.2021.00976","IND"
"doi:10.3390/jof7110989","IND"
"doi:10.3390/jof7110989","ESP"
"doi:10.3390/jof7110989","EGY"
"doi:10.3390/jof7110989","ISR"
"doi:10.3390/jof7110989","PRT"
"doi:10.11669/cpj.2021.19.004","CHN"
"doi:10.18805/ijare.a-5581","IND"
"doi:10.13925/j.cnki.gsxb.20200141","CHN"
"doi:10.3389/fmicb.2021.740721","CHN"
"doi:10.3389/fmicb.2021.770734","CHN"
"doi:10.13522/j.cnki.ggps.2021108","CHN"
"doi:10.4314/ijbcs.v15i3.17","BFA"
"doi:10.4314/ijbcs.v15i3.17","NER"
"doi:10.4489/kjm.20210029","KOR"
"doi:10.4489/kjm.20210033","KOR"
"doi:10.3389/fmicb.2021.737385","BRA"
"doi:10.13057/biodiv/d221051","IDN"
"doi:10.22055/ppr.2021.17129","IRN"
"doi:10.1007/s42360-020-00314-y","IRN"
"doi:10.4025/actascitechnol.v43i1.55457","BRA"
"doi:10.7324/jabb.2021.9501","IND"
"doi:10.13057/biodiv/d220941","IDN"
"doi:10.1007/s42360-021-00350-2","IRN"
"doi:10.1007/s42360-021-00331-5","IND"
"doi:10.11598/btb.2021.28.2.1274","NER"
"doi:10.17521/cjpe.2021.0132","CHN"
"doi:10.1007/s40011-021-01229-y","MUS"
"doi:10.11686/cyxb2020227","CHN"
"doi:10.26554/sti.2021.6.3.137-143","IDN"
"doi:10.1360/tb-2020-1587","GBR"
"doi:10.19540/j.cnki.cjcmm.20210317.101","CHN"
"doi:10.3329/bjb.v50i2.54093","BGD"
"doi:10.16333/j.1001-6880.2021.6.010","CHN"
"doi:10.3389/fbioe.2021.691770","AUS"
"doi:10.1007/s10658-021-02245-4","CHN"
"doi:10.13057/biodiv/d220519","IDN"
"doi:10.5958/0974-4479.2021.00011.3","IND"
"doi:10.3390/jof7050400","CHN"
"doi:10.1371/journal.pone.0250954","PRT"
"doi:10.1640/0002-8444-111.2.86","CHL"
"doi:10.14232/abs.2020.2.129-138","HUN"
"doi:10.14232/abs.2020.2.111-119","HUN"
"doi:10.33472/afjbs.3.2.2021.95-106","CMR"
"doi:10.1007/s00284-021-02455-3","BRA"
"doi:10.1007/s41348-020-00412-z","MEX"
"doi:10.4308/hjb.28.2.130","IDN"
"doi:10.1007/s13580-020-00313-y","FIN"
"doi:10.5530/pj.2021.13.55","EGY"
"doi:10.1111/jam.14818","CHN"
"doi:10.22438/jeb/42/2/mrn-1577","SAU"
"doi:10.13057/biodiv/d220322","IDN"
"doi:10.1111/jam.14398","NER"
"doi:10.4489/kjm.20210008","KOR"
"doi:10.4489/kjm.20210008","CHN"
"doi:10.31782/ijcrr.2021.13405","IND"
"doi:10.13057/biodiv/d220315","IDN"
"doi:10.3390/f12030302","KOR"
"doi:10.5530/pj.2021.13.42","IDN"
"doi:10.3389/fmicb.2021.620309","CHN"
"doi:10.13057/biodiv/d220307","IDN"
"doi:10.13057/biodiv/d220307","NER"
"doi:10.13346/j.mycosystema.200251","CHN"
"doi:10.1371/journal.pone.0246687","CHN"
"doi:10.11733/j.issn.1007-0435.2021.08.007","CHN"
"doi:10.16438/j.0513-4870.2020-1627","CHN"
"doi:10.13346/j.mycosystema.200240","CHN"
"doi:10.13346/j.mycosystema.200240","MNG"
"doi:10.5943/cream/11/1/35","IND"
"doi:10.13422/j.cnki.syfjx.20210714","CHN"
"doi:10.26554/sti.2021.6.3.189-195","IDN"
"doi:10.3390/agronomy11020396","ISR"
"doi:10.25135/rnp.251.21.02.1986","PAK"
"doi:10.3762/bjoc.17.118","DEU"
"doi:10.13057/biodiv/d221253","IDN"
"doi:10.11829/j.issn.1001-0629.2021-0051","CHN"
"doi:10.11598/btb.2021.28.3.1339","MYS"
"doi:10.52756/ijerr.2021.v25.005","IND"
"doi:10.15835/nsb13210953","IND"
"doi:10.21826/2446-82312021v76e2021021","BRA"
"doi:10.13346/j.mycosystema.210271","CHN"
"doi:10.13057/biodiv/d220262","IDN"
"doi:10.5943/sif/6/1/7","IND"
"doi:10.13346/j.mycosystema.210177","CHN"
"doi:10.31788/rjc.2021.1456447","USA"
"doi:10.13343/j.cnki.wsxb.20210071","CHN"
"doi:10.13057/biodiv/d220350","IDN"
"doi:10.21931/rb/2020.05.02.3","ECU"
"doi:10.1155/2021/6702856","ZWE"
"doi:10.1155/2021/6702856","NER"
"doi:10.3923/ajps.2021.220.231","EGY"
"doi:10.5943/ajom/4/2/5","IND"
"doi:10.1080/14786419.2020.1762185","SAU"
"doi:10.22146/jtbb.61594","IDN"
"doi:10.11594/jtls.11.02.15","IND"
"doi:10.2174/1574891x15999201222152646","NGA"
"doi:10.1590/0100-5405/244884","BRA"
"doi:10.5209/bocm.72399","IND"
"doi:10.52756/ijerr.2021.v24.001","IND"
"doi:10.13346/j.mycosystema.200296","CHN"
"doi:10.5846/stxb202005081148","CHN"
"doi:10.14720/aas.2021.117.4.2241","SVN"
"doi:10.4314/wiojms.v20i1.11","KEN"
"doi:10.56808/3027-7922.2536","MYS"
"doi:10.13346/j.mycosystema.210269","CHN"
"doi:10.1080/00275514.2020.1803649","USA"
"doi:10.1080/00275514.2020.1803649","JEY"
"doi:10.13346/j.mycosystema.210109","CHN"
"doi:10.31857/s0026364821040048","RUS"
"doi:10.11733/j.issn.1007-0435.2021.08.006","CHN"
"doi:10.5943/sif/6/1/4","EGY"
"doi:10.16768/j.issn.1004-874x.2021.04.014","CHN"
"doi:10.5943/ajom/4/2/10","IND"
"doi:10.15835/nbha49312454","SAU"
"doi:10.15835/nbha49312454","CHN"
"doi:10.15835/nbha49312454","IND"
"doi:10.22268/ajpp-39.1.029038","IRQ"
"doi:10.22268/ajpp-39.1.029038","NER"
"doi:10.5943/sif/6/1/35","PHL"
"doi:10.15835/nbha49212363","CHN"
"doi:10.13346/j.mycosystema.210220","CHN"
"doi:10.31926/but.fwiafe.2021.14.63.1.5","RUS"
"doi:10.21315/tlsr2021.32.3.6","THA"
"doi:10.31857/s0026364821010050","RUS"
"doi:10.2489/jswc.2021.00164","USA"
"doi:10.35535/pfsyst-2021-0006","USA"
"doi:10.1656/045.025.s907","USA"
"doi:10.4489/kjm.20200041","KOR"
"doi:10.5958/0974-0228.2020.00035.3","IND"
"doi:10.1186/s13568-020-01143-y","IND"
"doi:10.5943/ajom/4/2/3","CHN"
"doi:10.11686/cyxb2020038","CHN"
"doi:10.5614/j.math.fund.sci.2021.53.1.2","IDN"
"doi:10.1080/00275514.2020.1846965","USA"
"doi:10.33687/phytopath.010.01.3447","ETH"
"doi:10.1007/s42360-020-00254-7","EGY"
"doi:10.35535/pfsyst-2021-0005","POL"
"doi:10.16333/j.1001-6880.2020.11.016","CHN"
"doi:10.5958/0974-8172.2020.00163.7","IND"
"doi:10.1007/s42360-020-00283-2","IND"
"doi:10.7324/jabb.2020.80602","IND"
"doi:10.22207/jpam.14.4.32","SAU"
"doi:10.13057/biodiv/d211148","IDN"
"doi:10.1016/j.micres.2020.126585","BRA"
"doi:10.1016/j.sajb.2019.12.004","EGY"
"doi:10.17957/ijab/15.1588","USA"
"doi:10.11975/j.issn.1002-6819.2020.19.024","CHN"
"doi:10.3389/fvets.2020.544707","USA"
"doi:10.1007/s00253-020-10894-4","CHN"
"doi:10.7324/japs.2020.10912","IND"
"doi:10.1371/journal.pone.0238943","DNK"
"doi:10.18388/abp.2020_5405","POL"
"doi:10.18388/abp.2020_5405","SWE"
"doi:10.18388/abp.2020_5405","USA"
"doi:10.13227/j.hjkx.202001055","CHN"
"doi:10.36295/asro.2020.231384","IRQ"
"doi:10.3389/fmicb.2020.02095","CHN"
"doi:10.1055/a-1197-3613","SVK"
"doi:10.7506/spkx1002-6630-20191224-276","CHN"
"doi:10.13057/biodiv/d210911","IDN"
"doi:10.13057/biodiv/d210911","NER"
"doi:10.13057/biodiv/d210939","IDN"
"doi:10.5846/stxb201906121244","CHN"
"doi:10.5965/223811711932020373","BRA"
"doi:10.4489/kjm.20200023","KOR"
"doi:10.3389/fmicb.2020.01703","CAN"
"doi:10.13346/j.mycosystema.190432","CHN"
"doi:10.1080/00275514.2020.1767493","TUN"
"doi:10.15294/biosaintifika.v12i2.24396","IDN"
"doi:10.4308/hjb.27.3.209","MYS"
"doi:10.1021/acs.jnatprod.0c00362","CHN"
"doi:10.17765/2176-9168.2020v13n3p983-1000","BRA"
"doi:10.3389/fmicb.2020.01668","IND"
"doi:10.1186/s12870-020-02535-9","CHN"
"doi:10.13057/biodiv/d210803","IDN"
"doi:10.37285/ijpsn.2020.13.4.7","IND"
"doi:10.37285/ijpsn.2020.13.4.7","NER"
"doi:10.13346/j.mycosystema.200089","CHN"
"doi:10.1186/s12866-020-01885-6","POL"
"doi:10.1371/journal.pone.0236191","IRN"
"doi:10.13057/biodiv/d210641","IDN"
"doi:10.4489/kjm.20200013","KOR"
"doi:10.1371/journal.pone.0236110","ZAF"
"doi:10.1371/journal.pone.0236110","MOZ"
"doi:10.5530/pj.2020.12.127","MYS"
"doi:10.3864/j.issn.0578-1752.2020.11.016","CHN"
"doi:10.1007/s10658-020-01985-z","AUS"
"doi:10.1371/journal.pone.0232096","CHN"
"doi:10.26452/ijrps.v11i2.2279","IND"
"doi:10.1016/s1875-5364(20)30031-5","CHN"
"doi:10.13925/j.cnki.gsxb.20190311","MLI"
"doi:10.13925/j.cnki.gsxb.20190311","NER"
"doi:10.3389/fmicb.2020.00477","AUS"
"doi:10.1016/j.micres.2020.126413","PER"
"doi:10.1016/j.micres.2020.126428","JPN"
"doi:10.5246/jcps.2020.03.018","CHN"
"doi:10.4489/kjm.20200006","KOR"
"doi:10.17660/actahortic.2020.1270.38","CHN"
"doi:10.11733/j.issn.1007-0435.2020.02.006","CHN"
"doi:10.7501/j.issn.0253-2670.2020.05.031","CHN"
"doi:10.1016/j.hpj.2020.01.002","CHN"
"doi:10.1007/s42360-019-00179-w","IND"
"doi:10.5943/cream/10/1/2","IND"
