"code","iso","country","FSS.raw.1950","FSS.raw.1951","FSS.raw.1952","FSS.raw.1953","FSS.raw.1954","FSS.raw.1955","FSS.raw.1956","FSS.raw.1957","FSS.raw.1958","FSS.raw.1959","FSS.raw.1960","FSS.raw.1961","FSS.raw.1962","FSS.raw.1963","FSS.raw.1964","FSS.raw.1965","FSS.raw.1966","FSS.raw.1967","FSS.raw.1968","FSS.raw.1969","FSS.raw.1970","FSS.raw.1971","FSS.raw.1972","FSS.raw.1973","FSS.raw.1974","FSS.raw.1975","FSS.raw.1976","FSS.raw.1977","FSS.raw.1978","FSS.raw.1979","FSS.raw.1980","FSS.raw.1981","FSS.raw.1982","FSS.raw.1983","FSS.raw.1984","FSS.raw.1985","FSS.raw.1986","FSS.raw.1987","FSS.raw.1988","FSS.raw.1989","FSS.raw.1990","FSS.raw.1991","FSS.raw.1992","FSS.raw.1993","FSS.raw.1994","FSS.raw.1995","FSS.raw.1996","FSS.raw.1997","FSS.raw.1998","FSS.raw.1999","FSS.raw.2000","FSS.raw.2001","FSS.raw.2002","FSS.raw.2003","FSS.raw.2004","FSS.raw.2005","FSS.raw.2006","FSS.raw.2007","FSS.raw.2008","FSS.raw.2009","FSS.raw.2010","FSS.raw.2011","FSS.raw.2012","FSS.raw.2013","FSS.raw.2014","FSS.raw.2015","FSS.raw.2016","FSS.raw.2017","FSS.raw.2018","FSS.raw.2019"
104,"MMR","Myanmar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0,0.02,0.3,0.27997200279972,0.27,0.4,0,0.41,0.79,0.8000800080008,0.79007900790079,0.38,0.04000400040004,0.04999500049995,0.03000300030003,0.02,0.00999900009999,0.01,0,0.01,0.01,0.07,0.06,0.06000600060006,0.01,0.01,0.01,0.01,0.01,0.01,0.04999500049995,0.08999100089991,0.11998800119988,0.14998500149985,0.16,0.15,0.13998600139986,0.12998700129987,0.21002100210021,0.31003100310031,0.69,0.90990900909909,1.3,1.24,1.30986901309869,1.08989101089891,0.95009500950095,0.94990500949905,1.19
516,"NAM","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00999900009999,0.01,0.01,0.03,0.05,0.11,0.11,1.26,2.31976802319768,3.1,3.91039103910391,4.66,5.52,5.63,5.70942905709429,6.01060106010601,6.05,7.25927407259274,10.988901109889,18.991899189919,27.9072092790721,26.17,22.45,18.96,18.1,15.08,11.5211521152115,11.6,11.8188181181882,11.56,10.38,9.39,8.82088208820882,9.38093809380938,11,10.01100110011,9.5990400959904,9.84,10.5010501050105,9.5990400959904,9.75,9.98,10.57,10.27,10.03100310031,8.73,7.01,6.25,6.34936506349365,6.81
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3005300530053,0,0,0,0,0,0,2.17,0.04,0.06,0,0.02,0.18,0.42,0.76,0.51005100510051,0.24,0.19,0,0.16,0.14998500149985,0,0.15,0,0.13001300130013,0.11,0.11001100110011,0.15998400159984,0.18,0.11001100110011,0.21,0.12998700129987,0.12,0.08,0.08000800080008,0,0.12998700129987,0,0.18
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999900009999,0.02,0.02999700029997,0.02,0.01999800019998,0.02,0.02,0.03999600039996,0.04,0.04,3.29032903290329,4.88,6.47,3.38,3.24,5.59055905590559,5.83,6.1,4.11958804119588,4.51045104510451,4.4004400440044,3.92960703929607,3.02,2.1,1.8,1.37,1.25,1.37,1.37,1.51,2.19,5.65943405659434,8.97,10.59,9.74,10.8410841084108,12.57,14.6485351464854,12.1112111211121,9.79097909790979,10.66,15.6584341565843,19.56,16.49,12.21,11.3088691130887,10.65,10.93,7.12071207120712,9.05,11.8888111188881,15.94,12.59,14.24,23.19
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974136550414171,0.0110590692723292,0.00432651561015126,1.09562377313489,0.00927640995976067,0.0128593491314339,0.0188384607768931,0.0315145969869776,0.492550423269102,0.0123750935725396,0.474922725066242,0.126979924408701,0.13298564571311,0.0845850362269456,0.0049395691433542,0.00935123784029857,0.0441178199341736,0.0455206966961144,0.0293741904191384,0.016245756331888,0.0609075321031618,0.124741064890706,0.174773347649035,0.163034141642222,0.396590406836243,0.448513952539183,0.731640128207406,0.548566362447907,0.584147885544607,0.375338851602005,0.349853848144825,0.375517425839822,0.373957540183505,0.658758940341112,0.900883490968864,0.840138091710079,0.553401964148772,0.297875367081849,0.321817823374944,0.432328564916318,0.553657531003273,0.660310169590175,0.59853282140935,0.944003913520684,1.25374056099741,1.53455984947216,1.63596328069848,1.2653556126527,1.07477410878445,1.0179224407959,1.79206362816446,2.28449982115789,2.85970224997051
558,"NIC","Nicaragua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12726391939026,0.0491906341270234,0,0.0334960092117098,0.0113382014135655,0.0109493056592504,0.0166416702845641,0.0182415706805674,0.242724552888771,0.589706755494839,0.744872694992535,0.470340519353258,0.573918782861618,0.561392093223322,0.519378372146645,0.0128865428304156,0.147776814943193,0.156061431216643,0,0.205378345333514,0.438552679539225,0.358736394435234,1.22057104391412,4.67887160289756,4.92482906207573,3.98462694625409,0.741458403496314,0.271372108393919,0.050578825391442,0.0523769240996294,0.141280276816609,0.672224985492829,0.631321519389701,0.516020927190815,0.293308448414912,0.332769635152969,0.342749928631954,0,0.220887615045408,0.284440392459752,0.706379178361827,0.814072095603308,1.55393977415307,2.0614348779547,1.30121642792891,0.295121877472677,0.316934940686329,0.0868048606147248,0.0844836298014952,0.0642828733907825,0,0.339104070181454,0.293688769312933,0.316283941039566,0.450408711052052
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999500049995,0.34,0.19,0.21,0.12001200120012,0.03,0,0.02,0.01,0,0,0.09,0.08,0.09,0,0.03000300030003,0.11998800119988,0.18001800180018,0.17,0.19,0.17,0.26,0.21,0.18,0.18,0.16,0.15,0.0999900009999,0.06,0.55,0.54,0.55,0.12001200120012,0.29,0.29,0.34,0.19,0.18,0.14,0.12001200120012,0.18,0.15001500150015,0.16,0.11,0.13,0.33,0.95990400959904,1.45,1.78982101789821,1.72,1.59,1.46,1.34986501349865,1.4
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84018401840184,6.62,12.6987301269873,12.19,11.94,9.74,9.68,5.19,3.5003500350035,1.87,1.75982401759824,1.69,1.61,1.6,3.93,6.64066406640664,9.50904909509049,9.24,8.02,5.85941405859414,3.98960103989601,4.72,6.49,8.32083208320832,8.31,8.24
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",0,0,0.00931137074426574,0.00930959628723988,0,0,0,0,0,0,0,0,0.00858664956707286,0.0386755180545273,0.0348279116722944,0.0291490626427184,0.0193513274069265,0.0185118141916692,0.0253170068191806,1.73558252708066,3.43244223819222,4.56619585041393,4.66247406861389,3.8728712698056,3.18059291807393,2.04094864174215,1.58624413483308,2.2530680150159,2.09790695885244,2.54860748134416,2.10470651942372,2.82582504117977,4.7286843856601,6.48720698735682,5.73508901052119,4.04201472017605,1.98756639284459,2.31558962594398,2.74627756517412,10.1909411917709,13.5304071882688,12.3293083802163,9.35203615151216,4.90410569595918,3.70195905517591,3.33126929204553,2.27796138464577,1.70117356634952,1.54430310108969,1.67695139087535,1.60007988608866,0.829358306697814,0.774650612929732,0.70896267866658,0.883105292330154,1.25951660127796,1.29123563238916,1.48273432330446,2.22732624130899,2.99671934884607,3.32376533814168,2.69577656075642,3.94694027108801,4.65805452124519,7.64639123697741,6.36424164430139,6.66127685059757,4.10621433172166,3.4638169281345,2.09754044035058
512,"OMN","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02000200020002,0.03000300030003,0,0.05,0.04,0.02,0.01,0.01,0.01,0.00999900009999,0.01,0,0.05,0.1,0.1,0.05000500050005,0,0,0.01,0.01,0,0,0.00999900009999,0,0.15001500150015,0.4
586,"PAK","Pakistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01999600079984,0.05999400059994,0.09,0.11998800119988,0.13,0.22,0.28,0.34,0.36003600360036,0.44,0.39,0.35,0.31,0.33996600339966,0.37,0.48995100489951,0.60993900609939,0.68006800680068,0.57,0.54,0.55005500550055,0.65,0.78,0.86008600860086,0.74,0.45
585,"PLW","Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46004600460046,0,0.71007100710071,0,0,0,0,0.55005500550055,0.75,0.74,0.38,2.89,1.62,2.09,2.56,4.31,4.92950704929507,1.28,1.33013301330133,2.18,7.48,10.36,8.88911108889111,9.10908909109089,3.38966103389661,3.65,3.48,9.97,10.8210821082108,6.98930106989301,7.64076407640764,10.69,28.69,26.94,9.62,13.01,10.4110411041104,45.96,24.79,11.22,5.4,9.92900709929007
591,"PAN","Panama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999900009999,0.09,0,0.41,0.74,1.11,0.94990500949905,1.09,0.73992600739926,0.50994900509949,0.19,0.22002200220022,0.18998100189981,0.36,0.34,0.4,0.2,0.22,0.32,0.49,0.93009300930093,0.96,6.08,7.60847830433913,10.62,3.43965603439656,3.00969903009699,3.47,5.3005300530053,6.15,7.59,2.6002600260026,0.82
598,"PNG","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02000200020002,0.03999600039996,0.26997300269973,0.43004300430043,0.39003900390039,0.2000200020002,0.20997900209979,0.31,0.39,0.22,0.1999800019998,0.23,0.32,0.379924015196961,0.5,0.45,0.4,0.38,0.38,0.31,0.22,0.3000300030003,0.65006500650065,0.53,0.43,0.24,0.32,0.31003100310031,0.26997300269973,0.1999800019998,0.1,0.12001200120012,0.17,0.28002800280028,0.2,0.4000400040004,0.48,0.44,0.23,0.22,0.46
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07000700070007,0.17,0.2,7.09,17.59,31.24,29.83,31.38,17.8682131786821,13.43,2.32,9.11908809119088,5.81,4.87048704870487,0.04999500049995,0.02,0.02000200020002,0.04999500049995,0.05000500050005,0.05,0.03000300030003,0.04999500049995,0.05999400059994,0.05,5.48,6.86,6.93,2.02,1.39,1.01,0.69,0.61006100610061,0.55994400559944,0.5,0.42004200420042,0.24,0.58994100589941,1.06989301069893,1.21012101210121,0.76,0.32003200320032,1.27,2.46950609878024,3.31,1.94,0.96009600960096,0.16998300169983
608,"PHL","Philippines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.04000400040004,0.02999700029997,0.03,0.03,0.1,0.14001400140014,0.20997900209979,0.16,0.16,0.15,0.22002200220022,0.23,0.18998100189981,0.11,0.1,0.18998100189981,0.24,0.26,0.21,0.18,0.17998200179982,0.14,0.28,0.40995900409959,0.64993500649935,0.8,0.68993100689931,0.48004800480048,0.18001800180018,0.26,0.26,0.36,0.24,0.24002400240024,0.14,0.13,0.1,0.05999400059994,0.06,0.26,0.4,0.51,0.44,0.41,0.35,0.31
616,"POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.07,0.09000900090009,0.06,0.04,0.04,0.05,0.03,0.02,0.01999800019998,0,0.04,0.05000500050005,0.04,0.03000300030003,0.02999700029997,0.05,0.04999500049995,0.04,0.04,0.04999500049995,0.05000500050005,0.06,0.06,0.05,0.05,0.04,0.05,0,0.03,0.02,0,0,0.00999900009999,0.01,0.01,0.02,0.04,0.08999100089991,0.11,0.11,0.08000800080008,0.12,0.08,0.11,0.1000100010001,0.11001100110011,0.0999900009999,0.09,0.26,0.43,0.78,0.96,1.21
620,"PRT","Portugal",0,0.039519082872134,0.0472071339549329,0.0469349834645938,0.0318577237418228,0.0471736726677378,0.03767501335362,0.0427119221888769,0.0233507347457538,0.0266672531658016,0.0220326783624586,0.00951763812205877,0,0,0.0068040219788435,0.00872149436908473,0.0618230387415225,0.147634645132955,0.0408754192563361,0.130164778534372,0.108633157146664,0.193641830084198,0.27692976737703,0.311956795799963,0.31593731863008,0.185780195945077,0.410797144680904,0.407880578430561,0.439201068336375,0.123350674009813,0.135352294590972,0.179168703460255,0.214867299807982,0.204807034251595,0.17076188039187,0.191238763729756,0.359794661262709,0.321856010786194,0.344822953207181,0.214220276228437,0.261170154984502,0.525434222109657,0.890681751126373,1.28193848832783,1.31228864720584,1.41834013887245,1.16849688785151,1.45129724336532,2.20334115502141,3.38907777352084,5.03996679166197,4.98246094525563,4.18251165146645,3.55702533699341,3.15309704679641,2.46183876717118,2.78559537629283,3.69461656284673,5.17497213036925,5.14831287701529,4.87867976437221,5.18166743526465,6.17748150546994,7.86539260593196,8.25283708857127,13.0399649669145,12.8608516893816,13.1867905474054,11.2153036778938,13.0389232388188
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",0,0,0,0,0,0,0,0,1.02306236641681,1.2632284919956,0.859947079159323,1.07918911934926,0.690553118616839,0.719807397769032,0.694004048793525,0.791045994844628,0.693807576863214,0.762522133910926,0.65861821906804,0.740010846085795,0.828428774486454,0.905299381103076,0.685897052326727,0.599715279850995,0.584856326846104,0.844807826635095,0.832514807013369,0.78967063499833,0.755925009566496,0.768739730438646,0.793178347527966,1.14010873948282,0.772985228593736,0.662752268481515,0.310101100823384,0.78725592751213,0.425733444546804,0.635803455717315,0.187068802078439,1.28571625894441,1.06487532281122,0.699909022368188,0.525089893929629,0.422041305188232,0.641544728634971,0.658599418888367,1.04506213226018,0.903285767196082,1.69849129555537,1.5403137800153,1.31690261709989,0.923934581796474,1.45502387735817,1.2225048075089,1.61489312351414,1.46295193594641,1.74053307661254,1.48901062141311,2.26505144884147,2.86956300534253,3.33617952612782,2.35662709892278,2.20676361164046,2.12161430155292,1.81920105278905,1.77926649694813,1.9821324687247,2.04900950436765,1.46701233523972,1.13869662477508
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1.16,1.17,0.68,0.23,0.16,0.67,0.98,1.01,0.64,0.35,1.02,0,1.97,3.17968203179682,3.49,3.13968603139686,2.74,2.6997300269973,2.83,2.99,3.03030303030303,3.03,3.18,3.48034803480348,3.86961303869613,3.89038903890389,3.64963503649635,3.6,3.71,3.78
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.53,1.07,1.3,1.18,0.45,0.61,0.64,1.87,1.64016401640164,3.35033503350335,3.49,5.19,2.82,5.67056705670567,7.91079107910791,10.27,10.43,8.16918308169183,6.34,3.96,6.02939706029397,6.17938206179382,5.98059805980598,4.43,4.72,5.17,4.82,8.2991700829917,10.48,11.51,7.79,6.26062606260626,5.67943205679432,3.88038803880388,3.07,1.67,3.45,4.71,6.91069106910691,7.12071207120712,6.54,5.64,7.6007600760076,9.96,11.26,6.13061306130613,3.28,3.13968603139686,3.62036203620362,8.37083708370837,10.66,19.63
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273268973162733,0.0250172634901845,0.0228907134767837,0.0228782979521065,0.0287212477437867,0.0293431424067262,0.031852642161081,0.0279976970843443,0.0263077338615288,0.0260114943869748,0.021093411825816,0.68367487030892,0.463633800430749,1.35958361799288,0.678418584293334,0.49870287165462,0.0995000866901693,0.0701832358674464,0.0676977483887168,0.0611312460216423,0.0586453375798484,0.0725610935932349,0.171473839422105,0.178664738124239,0.177646453376882,0.0811253603051591,0.197756694418424,0.483551889747338,0.718792258433141,0.297628824476651,0.314135338345865,0.559480145308781,0.584726551199481,0.46219985775395,0.480165688337141,0.481019830251706,0.553444217236254,0.674914145705704,0.613408064054575,0.638084751128822,0.640853865151881,0.716197563802178,0.758188354283129,0.852784209014246,0.939426446575679,0.943291096005539,0.91865953124888,0.926865047344586,0.931709080388068,0.96557611496589,0.961318094424268,0.969083027169496,0.944556381299742
686,"SEN","Senegal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.01,0.02,0.01999800019998,0.03000300030003,0.03,0.05000500050005,0.13,0.56,0.91,1.30986901309869,1.26,0.95,0.68,0.38003800380038,0.82008200820082,1.18011801180118,1.6001600160016,1.39,1.29,1.46,1.72,1.90980901909809,1.92,1.9,2.44,2.8,3.52,3.66,4.22042204220422,5.12948705129487,5.76057605760576,5.71,5.03,4.78,6.48,6.5,6.42,4.67,5.35,6.27,7.18,7.1007100710071,6.57934206579342,6.9006900690069,7.65,8.79,9.65
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,1.04989501049895,0.68,0,0.4,0.14,0.16,0.59,0.86991300869913,1.17,1.01,0.69,0.54,0.27002700270027,0.23,0.19,0.22,0.21,0.55994400559944,1.29,4.01959804019598,6.27,9.87,14.3314331433143,18.1,13.1213121312131,11.7811781178118,7.75077507750775,12.85,13.6786321367863,15.21,16.6016601660166,16.5816581658166,16.18,14.8985101489851,12.16,11.18,10.27,9.93900609939006,8.33916608339166,7.1,5.89,7.56075607560756,9.3,12.8587141285871,13.9213921392139,12.53,7.4992500749925
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.03,0.21,0.26,0.24,0.07999200079992,0.05,0.07000700070007,0.09,0.21,0.27,0.35,0.38,0.34,0.37996200379962,0.33,0.42,0.46,0.44004400440044,0.35,0.31,0.34996500349965,0.47,0.59,0.74,0.99,1.11,1.21,1.05,1.27,1.16011601160116,1.46985301469853,1.35,1.39,1.07,0.7,0.48,0.37,0.39,0.42995700429957,0.5,0.54,0.54,0.54,0.55,0.52,0.40995900409959,0.31,0.25,0.28002800280028,0.26,0.23997600239976,0.19001900190019
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
